stage,stage_name,tracking_mode,pid_tid_cache,threads,size,duration,baseline_ops,with_hook_ops,overhead_pct,segment,count,total_cycles,avg_cycles,total_ns,avg_ns,profile_log,consumer_log
5,record_write,global,1,1,32,5,15327483.80,434364.40,97.1661,record_fill,4343651,208140328,47.92,86727956.08,19.97,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.consumer.log
5,record_write,global,1,1,32,5,15327483.80,434364.40,97.1661,metadata_clock,4347992,371267404,85.39,154699780.76,35.58,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.consumer.log
5,record_write,global,1,1,32,5,15327483.80,434364.40,97.1661,metadata_pid,2,13476,6738.00,5615.18,2807.59,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.consumer.log
5,record_write,global,1,1,32,5,15327483.80,434364.40,97.1661,metadata_tid,2,4682,2341.00,1950.90,975.45,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.consumer.log
5,record_write,global,1,1,32,5,15327483.80,434364.40,97.1661,thread_name,4341,8653378,1993.41,3605691.38,830.61,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.consumer.log
5,record_write,global,1,1,32,5,15327483.80,434364.40,97.1661,ring_index_check,4347992,351308166,80.80,146383161.23,33.67,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.consumer.log
5,record_write,global,1,1,32,5,15327483.80,434364.40,97.1661,shm_record_copy,4347992,259391142,59.66,108083156.14,24.86,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.consumer.log
5,record_write,global,1,1,32,5,15327483.80,434364.40,97.1661,atomic_index_update,4347992,278295430,64.01,115960198.88,26.67,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.consumer.log
5,record_write,global,1,1,32,5,15327483.80,434364.40,97.1661,connection,2171827,115683854,53.27,48203172.86,22.19,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,hook_entry,8074952,483935928,59.93,201644958.23,24.97,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,guard,8074952,522062982,64.65,217531623.73,26.94,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,record_alloc_total,2018738,5062882598,2507.94,2109586602.10,1045.00,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,record_free_total,2018737,5041182884,2497.20,2100544830.93,1040.52,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,writer_mutex_wait,4037473,248981676,61.67,103744931.41,25.70,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,writer_mutex_hold,4037473,8828677780,2186.68,3678706744.32,911.14,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,sample_filter,2018738,141750640,70.22,59064227.78,29.26,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,tracking_insert,2018738,1501307818,743.69,625560399.08,309.88,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,tracking_lookup,2018735,473710812,234.66,197384387.83,97.78,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,tracking_erase,2018735,1308458350,648.16,545204466.26,270.07,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,record_fill,4037473,194913454,48.28,81215948.26,20.12,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,metadata_clock,4041508,348006600,86.11,145006337.12,35.88,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,metadata_pid,2,13786,6893.00,5744.31,2872.15,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,metadata_tid,2,4708,2354.00,1961.72,980.86,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,thread_name,4035,7663644,1899.29,3193263.99,791.39,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,ring_index_check,4041508,352634782,87.25,146934793.99,36.36,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,shm_record_copy,4041508,242974278,60.12,101241786.99,25.05,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,atomic_index_update,4041508,267241812,66.12,111353509.63,27.55,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,notify,202075,738090530,3652.56,307545328.79,1521.94,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
6,notify,global,1,1,32,5,15327483.80,403746.60,97.3659,connection,2018738,108688742,53.84,45288096.16,22.43,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache1_t1_s32_d5.consumer.log
4,tracking,sharded,0,1,32,5,15327483.80,631576.20,95.8795,hook_entry,12631547,758982436,60.09,316251499.08,25.04,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache0_t1_s32_d5.profile.csv,
4,tracking,sharded,0,1,32,5,15327483.80,631576.20,95.8795,guard,12631547,808157806,63.98,336741807.87,26.66,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache0_t1_s32_d5.profile.csv,
4,tracking,sharded,0,1,32,5,15327483.80,631576.20,95.8795,record_alloc_total,3157886,4315538336,1366.59,1798191108.75,569.43,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache0_t1_s32_d5.profile.csv,
4,tracking,sharded,0,1,32,5,15327483.80,631576.20,95.8795,record_free_total,3157885,4661049520,1476.00,1942158116.03,615.02,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache0_t1_s32_d5.profile.csv,
4,tracking,sharded,0,1,32,5,15327483.80,631576.20,95.8795,tracking_shard_mutex_wait,6315769,390308412,61.80,162633039.38,25.75,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache0_t1_s32_d5.profile.csv,
4,tracking,sharded,0,1,32,5,15327483.80,631576.20,95.8795,tracking_shard_mutex_hold,6315769,6008163970,951.30,2503471453.52,396.38,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache0_t1_s32_d5.profile.csv,
4,tracking,sharded,0,1,32,5,15327483.80,631576.20,95.8795,sample_filter,3157886,212812160,67.39,88674205.66,28.08,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache0_t1_s32_d5.profile.csv,
4,tracking,sharded,0,1,32,5,15327483.80,631576.20,95.8795,tracking_insert,3157886,2123556464,672.46,884839863.58,280.20,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache0_t1_s32_d5.profile.csv,
4,tracking,sharded,0,1,32,5,15327483.80,631576.20,95.8795,tracking_lookup,3157883,776189080,245.79,323421133.98,102.42,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache0_t1_s32_d5.profile.csv,
4,tracking,sharded,0,1,32,5,15327483.80,631576.20,95.8795,tracking_erase,3157883,1820339896,576.44,758496104.32,240.19,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache0_t1_s32_d5.profile.csv,
5,record_write,sharded,0,1,32,5,15327483.80,182486.00,98.8094,hook_entry,3649745,216731276,59.38,90309177.18,24.74,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.consumer.log
5,record_write,sharded,0,1,32,5,15327483.80,182486.00,98.8094,guard,3649745,239868056,65.72,99949980.31,27.39,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.consumer.log
5,record_write,sharded,0,1,32,5,15327483.80,182486.00,98.8094,record_alloc_total,912435,5535794268,6067.06,2306695344.62,2528.07,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.consumer.log
5,record_write,sharded,0,1,32,5,15327483.80,182486.00,98.8094,record_free_total,912434,5590905374,6127.46,2329659444.35,2553.24,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.consumer.log
5,record_write,sharded,0,1,32,5,15327483.80,182486.00,98.8094,writer_mutex_wait,3649734,223971330,61.37,93326015.97,25.57,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.consumer.log
5,record_write,sharded,0,1,32,5,15327483.80,182486.00,98.8094,writer_mutex_hold,3649734,7643427342,2094.24,3184919347.29,872.64,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.consumer.log
5,record_write,sharded,0,1,32,5,15327483.80,182486.00,98.8094,tracking_shard_mutex_wait,1824867,118383936,64.87,49329086.46,27.03,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.consumer.log
5,record_write,sharded,0,1,32,5,15327483.80,182486.00,98.8094,tracking_shard_mutex_hold,1824867,1749157876,958.51,728851928.78,399.40,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache0_t1_s32_d5.consumer.log
